fecha,tasa,precios
06-12-2018,5.073731567108226,42.04
07-12-2018,2.190847127555985,41.98
10-12-2018,-1.3336508692545899,41.43
11-12-2018,-2.0320344250537925,40.98
13-12-2018,-1.2108262108262062,41.61
14-12-2018,-1.2410501193317327,41.38
17-12-2018,-3.4589694656488614,40.47
18-12-2018,-2.378686964795433,41.04
19-12-2018,-1.143401619818954,41.5
20-12-2018,0.8930726526671432,41.8
21-12-2018,1.4885309907272,41.59
24-12-2018,-0.3364575823119456,41.47
26-12-2018,0.7491541807636423,41.69
27-12-2018,2.273288855942678,41.39
