fecha,tasa,precios
17-08-2018,-3.1507124222356016,48.26
20-08-2018,-0.9148200853831994,48.74
21-08-2018,2.153209109730862,49.34
22-08-2018,2.4234955843088923,49.87
23-08-2018,1.5098959396041665,49.75
24-08-2018,2.3927392739274005,49.64
27-08-2018,5.084392581787868,50.43
28-08-2018,3.709075839204308,50.05
29-08-2018,2.9544521953221126,50.18
30-08-2018,0.6485610052695443,49.66
31-08-2018,-0.7018247443352603,49.52
03-09-2018,-0.402010050251262,49.55
04-09-2018,-1.4705882352941257,48.91
05-09-2018,-3.608962918897482,48.61
