fecha,tasa,precios
12-11-2018,-1.1171910624715047,43.37
13-11-2018,-6.346408109299255,42.5
14-11-2018,-9.37633489961555,42.43
15-11-2018,-10.446794733434054,41.49
16-11-2018,-9.577645051194544,42.39
20-11-2018,-5.4627539503385885,41.88
21-11-2018,-6.044203879115937,41.66
22-11-2018,-4.496195526861877,41.42
23-11-2018,-2.870588235294115,41.28
26-11-2018,-6.504831487155309,39.67
27-11-2018,-3.5671246083393684,40.01
28-11-2018,-3.0903514979948152,41.08
29-11-2018,0.2626552053486137,41.99
30-11-2018,0.40806529044647555,41.83
