fecha,tasa,precios
23-08-2018,1.5098959396041665,49.75
24-08-2018,2.3927392739274005,49.64
27-08-2018,5.084392581787868,50.43
28-08-2018,3.709075839204308,50.05
29-08-2018,2.9544521953221126,50.18
30-08-2018,0.6485610052695443,49.66
31-08-2018,-0.7018247443352603,49.52
03-09-2018,-0.402010050251262,49.55
04-09-2018,-1.4705882352941257,48.91
05-09-2018,-3.608962918897482,48.61
06-09-2018,-2.637362637362638,48.73
07-09-2018,-2.4511757672379373,48.95
10-09-2018,-1.751913008457506,48.79
11-09-2018,-1.2722132471728644,48.89
