fecha,prediccion,real,precios
19-10-2018,0.07982238133748372,-4.787234042553184,3.58
22-10-2018,-0.5656727155049642,-5.645161290322592,3.51
23-10-2018,-0.6517705122629801,-7.7127659574467975,3.47
24-10-2018,-2.720584193865458,-8.516483516483518,3.33
25-10-2018,-4.271549383799235,-8.943089430894311,3.36
26-10-2018,-7.159266471862793,-13.793103448275861,3.25
29-10-2018,-6.413079579671224,-15.760869565217392,3.1
30-10-2018,-7.3630523681640625,,
31-10-2018,-4.741689682006836,,
01-11-2018,-0.7907838026682535,,
05-11-2018,0.5812159180641174,,
06-11-2018,3.9296976725260415,,
07-11-2018,7.092116673787435,,
08-11-2018,7.188990592956543,,
