fecha,prediccion,real,precios
22-10-2018,0.7308554636935393,-1.2210526315789438,46.92
23-10-2018,0.3216038830578327,-2.0688199282246083,46.39
24-10-2018,-0.16505823532740274,-3.7541946308724814,45.89
25-10-2018,-0.6245128909746805,-3.9717196922437172,46.18
26-10-2018,-1.7877760529518127,-4.306920342881027,45.77
29-10-2018,-2.94709046681722,-6.706408345752606,43.82
30-10-2018,-3.919141928354899,-8.070990914853159,43.51
31-10-2018,-4.554882208506267,,
01-11-2018,-5.624266465504964,,
05-11-2018,-2.7375473181406655,,
06-11-2018,0.013150691986083984,,
07-11-2018,2.8453830083211265,,
08-11-2018,3.5048039754231772,,
09-11-2018,0.7719463308652242,,
