fecha,prediccion,real,precios
25-09-2018,0.8426860173543295,5.675539929683571,21.04
26-09-2018,0.17651055256525675,7.171717171717163,21.22
27-09-2018,0.08578667044639587,7.3588709677419395,21.3
28-09-2018,2.5074159304300943,6.256206554121142,21.4
01-10-2018,7.387621879577637,5.882352941176477,21.42
02-10-2018,4.70333464940389,5.458937198067629,21.83
03-10-2018,1.5295289357503254,-2.005730659025796,20.52
04-10-2018,-6.616664091746013,,
05-10-2018,-3.9025890827178955,,
08-10-2018,-8.04647216697534,,
09-10-2018,-4.680125077565511,,
10-10-2018,-3.2334535121917725,,
11-10-2018,4.466921289761861,,
12-10-2018,5.921511809031169,,
