fecha,tasa,precios
31-10-2018,-9.898477157360404,17.75
01-11-2018,-4.081632653061233,17.86
05-11-2018,-0.9169363538295477,18.37
06-11-2018,-0.43080236941304173,18.49
07-11-2018,1.9438444924406018,18.88
08-11-2018,-0.9667024704618674,18.44
09-11-2018,2.6143790849673225,18.84
12-11-2018,1.6338028169014036,18.04
13-11-2018,-2.911534154535272,17.34
14-11-2018,-6.804572672836145,17.12
15-11-2018,-9.572742022714978,16.72
16-11-2018,-10.116525423728815,16.97
20-11-2018,-8.622559652928416,16.85
21-11-2018,-10.509554140127392,16.86
