fecha,tasa,precios
13-12-2018,14.92027334851937,20.18
14-12-2018,15.011415525114149,20.15
17-12-2018,13.156408808582711,20.04
18-12-2018,6.612903225806434,19.83
19-12-2018,3.786307053941911,20.01
20-12-2018,7.172342621259033,20.77
21-12-2018,7.929292929292931,21.37
24-12-2018,3.8156590683845373,20.95
26-12-2018,4.6650124069478975,21.09
27-12-2018,3.143712574850312,20.67
28-12-2018,5.143721633888065,20.85
31-12-2018,5.997001499250371,21.21
02-01-2019,3.3702455464612386,21.47
03-01-2019,1.3102480112306858,21.65
