fecha,prediccion,real,precios
30-10-2018,0.6175437768300375,3.0179445350734078,37.89
31-10-2018,2.090370019276937,3.4529635671560523,38.05
01-11-2018,2.476975599924723,3.9763567974207525,38.7
05-11-2018,6.0553890864054365,10.555250137438144,40.22
06-11-2018,4.728908061981201,2.4020887728459575,39.22
07-11-2018,5.269420623779297,4.65968586387433,39.98
08-11-2018,5.970990816752116,5.851648351648359,38.53
09-11-2018,7.269997914632161,,
12-11-2018,5.708759208520253,,
13-11-2018,4.223713080088298,,
14-11-2018,-1.1242249806722004,,
15-11-2018,4.405618190765381,,
16-11-2018,4.003444890181224,,
20-11-2018,1.6033593813578289,,
