fecha,prediccion,real,precios
08-10-2018,0.2982492248217265,-1.1764705882353037,15.12
09-10-2018,-0.011899709701538086,-0.26595744680850497,15.0
10-10-2018,-0.5193479259808859,-1.7716535433070837,14.97
11-10-2018,-0.22560231387615204,-2.70448548812665,14.75
12-10-2018,0.6402573982874552,-0.9536784741144453,14.54
15-10-2018,-0.19469936937093735,-0.8157715839564988,14.59
16-10-2018,1.1278985142707825,1.6449623029472256,14.83
17-10-2018,0.7254411478837332,,
18-10-2018,-0.26450419425964355,,
19-10-2018,-4.214011907577515,,
22-10-2018,-1.2935116291046143,,
23-10-2018,0.5206599632898966,,
24-10-2018,2.563182751337687,,
25-10-2018,0.24188707768917084,,
