fecha,prediccion,real,precios
23-11-2018,0.7318814396858215,-0.6535947712418306,3.04
26-11-2018,0.058507819970448814,-7.911392405063291,2.91
27-11-2018,-2.9863017002741494,-3.225806451612906,3.0
28-11-2018,-2.047405183315277,-3.0769230769230798,3.15
29-11-2018,-1.9678163131078084,-1.5772870662460512,3.12
30-11-2018,2.1217311223347983,2.912621359223311,3.18
03-12-2018,3.767725626627604,6.451612903225797,3.3
04-12-2018,7.887404600779216,,
05-12-2018,14.247134685516357,,
06-12-2018,2.607455253601074,,
07-12-2018,6.637299219767253,,
10-12-2018,4.585181951522827,,
11-12-2018,-1.2264851331710815,,
13-12-2018,-3.497201840082804,,
