fecha,tasa,precios
16-11-2018,-11.924821775761504,13.59
20-11-2018,-8.202323991797684,13.43
21-11-2018,-7.755662319835284,13.44
22-11-2018,-5.824561403508772,13.42
23-11-2018,-4.927536231884068,13.12
26-11-2018,-8.181154127100067,12.57
27-11-2018,-5.505952380952383,12.7
