fecha,prediccion,real,precios
2018-09-28,0.33867567777633667,-3.589743589743593,15.04
2018-10-01,0.0114516814549764,-2.432778489116511,15.24
2018-10-02,-0.49135053157806396,-2.6332691072575476,15.16
2018-10-03,-2.7833290100097656,-5.534105534105531,14.68
2018-10-04,-4.227674961090088,-5.462724935732646,14.71
2018-10-05,-5.828050136566162,-5.382619974059663,14.59
2018-10-08,-8.368220329284668,-1.1764705882353037,15.12
2018-10-09,-6.628748257954915,,
2018-10-10,-10.202643394470215,,
2018-10-11,-4.9252669016520185,,
2018-10-12,-5.120252927144368,,
2018-10-15,-8.245818456013998,,
2018-10-16,-10.205826759338379,,
2018-10-17,-7.457949002583821,,
