fecha,prediccion,real,precios
03-12-2018,0.5971518953641256,1.6401350699469361,21.07
04-12-2018,1.878637671470642,-1.0491177873152069,20.75
05-12-2018,2.661513566970825,5.1230537418382704,20.93
06-12-2018,1.408894936243693,2.641878669275925,20.98
07-12-2018,0.2616983652114868,-2.0932445290199873,20.58
10-12-2018,-2.0630764961242676,-4.916467780429583,19.92
11-12-2018,-3.2280691464742026,-2.3154848046309717,20.25
13-12-2018,-4.435142358144124,,
14-12-2018,-0.028759280840555828,,
17-12-2018,1.2791475852330525,,
18-12-2018,3.6439409255981445,,
19-12-2018,9.015449523925781,,
20-12-2018,12.311894098917643,,
21-12-2018,9.26844342549642,,
