fecha,prediccion,real,precios
04-01-2019,0.19253618021806082,5.736040609137051,20.83
07-01-2019,-0.0737851932644844,3.4260178748758574,20.83
08-01-2019,0.5875568588574728,4.797601199400286,20.97
09-01-2019,0.2728808174530665,2.012763868433972,20.78
10-01-2019,0.6208795309066772,2.1109474717722128,20.8
11-01-2019,0.5388753612836202,0.19120458891012976,20.96
14-01-2019,0.8023382425308228,0.0,20.99
15-01-2019,0.3731577495733897,,
16-01-2019,0.3718715657790502,,
17-01-2019,0.11676508250335853,,
18-01-2019,0.2951794719944398,,
21-01-2019,-0.13761801769336066,,
22-01-2019,0.03652327756086985,,
23-01-2019,-0.2450660914182663,,
