fecha,prediccion,real,precios
28-09-2018,0.07264110694328944,6.256206554121142,21.4
01-10-2018,0.4441211223602295,5.882352941176477,21.42
02-10-2018,0.4631977180639903,5.458937198067629,21.83
03-10-2018,1.336975892384847,-2.005730659025796,20.52
04-10-2018,0.15328424672285715,-2.0912547528517003,20.6
05-10-2018,-3.1530447006225586,-3.0631479736097957,20.57
08-10-2018,-7.624577045440674,-5.023474178403757,20.23
09-10-2018,-8.585918108622232,,
10-10-2018,-7.887904167175293,,
11-10-2018,-6.03578503926595,,
12-10-2018,-2.5515799820423126,,
15-10-2018,-3.153777082761129,,
16-10-2018,-2.9034024477005005,,
17-10-2018,-2.627607742945353,,
