index,prediction,neurons,activation,epochs,random_seed,error,learning_rate
5,"[0.007255049422383308, 0.2007361203432083, 0.18600594997406006, 0.11324772238731384, -0.5916683673858643, -0.9433492422103882, 0.24933555722236633, 4.1722731590271, 6.769236087799072, 7.391254425048828, 7.939919471740723, 3.3726375102996826, 1.8360589742660522, 1.3574562072753906]",[100],<function elu at 0x0000012CFA5BDE18>,1500,100,4.84432910557049,0.0001
29,"[0.007255049422383308, 0.2007361203432083, 0.18600594997406006, 0.11324772238731384, -0.5916683673858643, -0.9433492422103882, 0.24933555722236633, 4.1722731590271, 6.769236087799072, 7.391254425048828, 7.939919471740723, 3.3726375102996826, 1.8360589742660522, 1.3574562072753906]",[100],<function relu at 0x0000012CFA5DB1E0>,1500,100,4.84432910557049,0.0001
4,"[0.1132873147726059, 0.020361769944429398, 0.04720477759838104, 0.24748894572257996, -0.5887309312820435, -1.2359548807144165, 1.6692955493927002, 7.0129218101501465, 8.058024406433105, 7.538655757904053, 3.936469316482544, 1.7310174703598022, 4.3850603103637695, 6.445245265960693]",[100],<function elu at 0x0000012CFA5BDE18>,1500,50,5.177016402119486,0.0001
28,"[0.1132873147726059, 0.020361769944429398, 0.04720477759838104, 0.24748894572257996, -0.5887309312820435, -1.2359548807144165, 1.6692955493927002, 7.0129218101501465, 8.058024406433105, 7.538655757904053, 3.936469316482544, 1.7310174703598022, 4.3850603103637695, 6.445245265960693]",[100],<function relu at 0x0000012CFA5DB1E0>,1500,50,5.177016402119486,0.0001
7,"[-0.05917418748140335, -0.04822719469666481, 0.12394975870847702, 0.005225890316069126, -0.6529301404953003, -1.099938154220581, 2.154212713241577, 6.452476501464844, 8.66787052154541, 7.7201642990112305, 4.620161533355713, 2.241157293319702, 2.6384081840515137, -2.1270904541015625]",[100],<function elu at 0x0000012CFA5BDE18>,1500,250,5.335626179191835,0.0001
31,"[-0.05917418748140335, -0.04822719469666481, 0.12394975870847702, 0.005225890316069126, -0.6529301404953003, -1.099938154220581, 2.154212713241577, 6.452476501464844, 8.66787052154541, 7.7201642990112305, 4.620161533355713, 2.241157293319702, 2.6384081840515137, -2.1270904541015625]",[100],<function relu at 0x0000012CFA5DB1E0>,1500,250,5.335626179191835,0.0001
43,"[-1.180396318435669, 0.40746161341667175, 0.3097395896911621, 3.3411078453063965, -0.9667759537696838, -3.1765055656433105, 1.5894253253936768, 14.496931076049805, 14.292139053344727, 16.059062957763672, 1.171931266784668, 5.985375881195068, -2.395531415939331, -3.6450672149658203]","[100, 100, 100]",<function relu at 0x0000012CFA5DB1E0>,1500,250,5.440591066027069,0.001
19,"[-1.180396318435669, 0.40746161341667175, 0.3097395896911621, 3.3411078453063965, -0.9667759537696838, -3.1765055656433105, 1.5894253253936768, 14.496931076049805, 14.292139053344727, 16.059062957763672, 1.171931266784668, 5.985375881195068, -2.395531415939331, -3.6450672149658203]","[100, 100, 100]",<function elu at 0x0000012CFA5BDE18>,1500,250,5.440591066027069,0.001
6,"[-0.1452639102935791, 0.06678545475006104, 0.29750755429267883, 0.5797562003135681, 0.01795836165547371, -0.1738673448562622, 3.593912124633789, 10.222990989685059, 11.70522689819336, 10.122567176818848, 7.298074722290039, 0.7411466836929321, -3.0606448650360107, -6.869388580322266]",[100],<function elu at 0x0000012CFA5BDE18>,1500,123,5.474619370227564,0.0001
30,"[-0.1452639102935791, 0.06678545475006104, 0.29750755429267883, 0.5797562003135681, 0.01795836165547371, -0.1738673448562622, 3.593912124633789, 10.222990989685059, 11.70522689819336, 10.122567176818848, 7.298074722290039, 0.7411466836929321, -3.0606448650360107, -6.869388580322266]",[100],<function relu at 0x0000012CFA5DB1E0>,1500,123,5.474619370227564,0.0001
