fecha,tasa,precios
14-08-2018,1.1450381679389294,15.9
15-08-2018,-0.06361323155216149,15.71
16-08-2018,-3.6487322201608015,15.58
17-08-2018,-3.380454824830971,15.72
20-08-2018,0.2509410288582241,15.98
21-08-2018,4.7892720306513406,16.41
22-08-2018,4.0557667934093935,16.42
23-08-2018,0.7547169811320705,16.02
24-08-2018,2.6734563971992245,16.13
27-08-2018,4.749679075738127,16.32
28-08-2018,4.134860050890587,16.37
29-08-2018,3.566958698372968,16.55
30-08-2018,-1.1578305911029938,16.22
31-08-2018,-2.253349573690627,16.05
