fecha,prediccion,real,precios
27-09-2018,0.6753094991048177,-1.9859064702113949,15.3
28-09-2018,0.7415021657943726,-3.589743589743593,15.04
01-10-2018,0.16387457152207693,-2.432778489116511,15.24
02-10-2018,0.22136910756429037,-2.6332691072575476,15.16
03-10-2018,-0.9951469997564951,-5.534105534105531,14.68
04-10-2018,-3.305931250254313,-5.462724935732646,14.71
05-10-2018,-4.849302530288696,-5.382619974059663,14.59
08-10-2018,-3.6275521914164224,,
09-10-2018,-2.057492514451345,,
10-10-2018,-4.360958417256673,,
11-10-2018,0.1400140921274821,,
12-10-2018,2.653727412223816,,
15-10-2018,0.8246777057647705,,
16-10-2018,1.402895212173462,,
