fecha,prediccion,real,precios
2018-10-09,0.25757843255996704,-0.26595744680850497,15.0
2018-10-10,0.3911975522836049,-1.7716535433070837,14.97
2018-10-11,1.3713658253351848,-2.70448548812665,14.75
2018-10-12,0.9152300953865051,-0.9536784741144453,14.54
2018-10-15,0.45231443643569946,-0.8157715839564988,14.59
2018-10-16,-0.3884773055712382,1.919122686771757,14.87
2018-10-17,-3.5306694507598877,-5.820105820105814,14.24
2018-10-18,-2.6949640909830728,,
2018-10-19,-2.351712187131246,,
2018-10-22,-2.9166076680024466,,
2018-10-23,-3.9309961795806885,,
2018-10-24,-5.317747235298157,,
2018-10-25,-5.754362245400746,,
2018-10-26,-1.9505778551101685,,
