fecha,prediccion,real,precios
15-11-2018,-0.14022301137447357,-10.446794733434054,41.49
16-11-2018,-0.34275386730829877,-9.577645051194544,42.39
20-11-2018,-0.5571330326298872,-5.4627539503385885,41.88
21-11-2018,-1.5406057586272557,-6.044203879115937,41.66
22-11-2018,-1.9423671960830688,-4.427023287987075,41.45
23-11-2018,-1.6787872314453125,-2.870588235294115,41.28
26-11-2018,-0.37068496147791546,-6.504831487155309,39.67
27-11-2018,-0.0519334077835083,,
28-11-2018,1.979059378306071,,
29-11-2018,-0.021934290726979572,,
30-11-2018,-1.356008529663086,,
03-12-2018,1.205803652604421,,
04-12-2018,0.728264848391215,,
05-12-2018,0.3147517244021098,,
