fecha,prediccion,real,precios
06-12-2018,-0.04916526873906454,3.6666666666666625,3.11
07-12-2018,-0.09486258029937744,-0.9523809523809462,3.12
10-12-2018,-1.061164488395055,-4.487179487179491,2.98
11-12-2018,-4.192287127176921,-5.345911949685545,3.01
13-12-2018,-5.650177399317424,-8.787878787878789,3.01
14-12-2018,-4.973967790603638,-4.50160771704179,2.97
17-12-2018,-3.6086384455362954,-4.5161290322580685,2.96
18-12-2018,-3.3324008782704673,,
19-12-2018,-2.7788745562235513,,
20-12-2018,-0.09336733818054199,,
21-12-2018,1.0823146899541218,,
24-12-2018,3.306135574976603,,
26-12-2018,0.03576985994974772,,
27-12-2018,2.878554582595825,,
