fecha,prediccion,real,precios
04-01-2019,0.22343691686789194,-0.33444816053512477,2.98
07-01-2019,0.11499544978141785,0.3344481605351099,3.0
08-01-2019,0.14165101448694864,0.0,3.0
09-01-2019,1.417071024576823,2.3489932885905986,3.05
10-01-2019,0.5556384722391764,2.020202020202007,3.03
11-01-2019,0.8244529763857523,0.6688963210702198,3.01
14-01-2019,-0.6738657852013906,-0.3355704697986506,2.97
15-01-2019,-0.6326328118642172,,
16-01-2019,-0.5185662110646566,,
17-01-2019,-0.6884004871050516,,
18-01-2019,-0.8498429258664449,,
21-01-2019,-1.0932428042093914,,
22-01-2019,-1.218889852364858,,
23-01-2019,-1.4197840293248494,,
