fecha,prediccion,real,precios
24-12-2018,0.0762172242005666,-0.6644518272425108,2.99
26-12-2018,-0.1983338197072347,0.673400673400674,2.99
27-12-2018,0.464993675549825,1.3513513513513526,3.0
28-12-2018,-2.59966246287028,-5.696202531645574,2.98
31-12-2018,-1.1424990395704906,-1.6556291390728417,2.97
02-01-2019,-0.6693319231271744,0.0,2.99
03-01-2019,-1.0724175969759624,-1.9736842105263175,2.98
04-01-2019,-0.9564218123753866,,
07-01-2019,-3.035321513811747,,
08-01-2019,-3.7744370500246682,,
09-01-2019,-2.5099786122639975,,
10-01-2019,-1.1588849226633708,,
11-01-2019,-1.2107958793640137,,
14-01-2019,0.7429304122924805,,
