fecha,prediccion,real,precios
31-12-2018,-0.5748267471790314,-1.6556291390728417,2.97
02-01-2019,-1.378657380739848,0.0,2.99
03-01-2019,-1.8637720743815105,-1.9736842105263175,2.98
04-01-2019,-0.039645244677861534,-0.33444816053512477,2.98
07-01-2019,0.4109423756599426,0.3344481605351099,3.0
08-01-2019,0.7812573313713074,0.0,3.0
09-01-2019,3.3516762256622314,2.3489932885905986,3.05
10-01-2019,3.2617793877919516,,
11-01-2019,5.158265988032023,,
14-01-2019,7.241353829701741,,
15-01-2019,7.701516409715016,,
16-01-2019,4.95880925655365,,
17-01-2019,7.446986277898152,,
18-01-2018,7.038683891296387,,
