fecha,prediccion,real,precios
26-10-2018,0.029201244314511616,-6.175930562510425,56.21
29-10-2018,-1.0264348189036052,-5.5096418732782295,54.88
30-10-2018,-2.485996723175049,-9.64957707578111,52.34
31-10-2018,-4.18999457359314,-7.200285867428982,51.94
01-11-2018,-5.219160238901774,-9.076763485477178,52.59
05-11-2018,-2.9317437012990317,-7.815213615838833,53.08
06-11-2018,-1.0760916471481323,-6.161879895561368,53.91
07-11-2018,0.758228619893392,,
08-11-2018,2.0833090941111245,,
09-11-2018,3.3114221890767417,,
12-11-2018,0.0636126200358073,,
13-11-2018,-0.8226445515950521,,
14-11-2018,-0.4991825222969055,,
15-11-2018,0.7513146797815958,,
