fecha,prediccion,real,precios
31-10-2018,0.972586194674174,3.4529635671560523,38.05
01-11-2018,1.2024752298990886,3.9763567974207525,38.7
05-11-2018,4.8370537757873535,10.555250137438144,40.22
06-11-2018,4.379822254180908,2.4020887728459575,39.22
07-11-2018,5.147261778513591,4.65968586387433,39.98
08-11-2018,5.454330285390218,5.851648351648359,38.53
09-11-2018,5.431749661763509,7.310636051728678,40.66
12-11-2018,4.582731405893962,,
13-11-2018,4.159400622049968,,
14-11-2018,1.8337066173553467,,
15-11-2018,1.6529552936553955,,
16-11-2018,1.366962989171346,,
20-11-2018,1.4985515475273132,,
21-11-2018,1.554735501607259,,
