fecha,prediccion,real,precios
12-10-2018,-0.22100182871023813,-6.0558021559923905,59.26
15-10-2018,-1.0135438839594524,-5.97679224288666,59.15
16-10-2018,-2.1871447563171387,-3.0143304233239965,58.88
17-10-2018,-2.7121110757191977,-1.8512450851900435,59.91
18-10-2018,-4.116591294606526,-3.856977321635488,58.08
19-10-2018,-4.189703464508057,-2.8834870075440047,57.93
22-10-2018,-5.083103497823079,-5.280081232018961,55.97
23-10-2018,-4.268752495447795,,
24-10-2018,-2.5233598550160727,,
25-10-2018,-2.123159726460775,,
26-10-2018,-1.5072882175445557,,
29-10-2018,2.6492835680643716,,
30-10-2018,-0.45960092544555664,,
31-10-2018,-1.95564866065979,,
