fecha,prediccion,real,precios
29-10-2018,-0.4775785009066264,-5.241730279898207,18.62
30-10-2018,-0.6604106624921163,-5.3120165033522495,18.36
31-10-2018,-2.5539848804473877,-9.898477157360404,17.75
01-11-2018,-1.1565016508102417,-4.081632653061233,17.86
05-11-2018,2.093228499094645,-0.9169363538295477,18.37
06-11-2018,-1.3506526350975037,-0.43080236941304173,18.49
07-11-2018,-1.0592156251271565,1.9438444924406018,18.88
08-11-2018,1.5226417779922485,,
09-11-2018,0.22618301709493002,,
12-11-2018,4.534993807474772,,
13-11-2018,2.0051134129365287,,
14-11-2018,-0.6023760835329691,,
15-11-2018,-1.5618623892466228,,
16-11-2018,-2.742662191390991,,
