index,activation,epochs,error,hidden,learning_rate,prediction,random_seed
123,<function relu at 0x0000000008D4B400>,1000,4.032249037548998,1000,0.0001,"[0.5072169899940491, 1.1242969036102295, 0.9241027235984802, 1.8941638469696045, 0.8051570057868958, 1.9287828207015991, 3.7304527759552, 4.550253868103027, 6.366492748260498, 7.533007621765137, 7.068360805511475, 4.0625319480896, 1.5432124137878418, -1.1336933374404907]",4.032249037548998
23,<function elu at 0x0000000008D556A8>,1000,4.032868040930406,100,0.0005,"[0.3637459874153137, 1.399562954902649, 0.7611491084098816, 1.11416757106781, -0.45516031980514526, -0.7914418578147888, 0.3546903729438782, 1.077000379562378, 3.6130778789520264, 1.5982096195220947, 1.7736570835113525, 0.9575100541114807, 2.6415252685546875, 3.562431812286377]",4.032868040930406
20,<function elu at 0x0000000008D556A8>,500,4.034303043273618,100,0.0005,"[0.29478007555007935, 1.3549679517745972, 1.1033493280410767, 1.3663500547409058, -0.2557295560836792, -0.23952282965183258, 0.6225128173828125, 1.4618068933486938, 3.9815351963043213, 2.6506550312042236, 4.146047592163086, 4.113929271697998, 5.9029645919799805, 5.702935695648193]",4.034303043273618
26,<function elu at 0x0000000008D556A8>,500,4.06345494636514,500,0.0001,"[-0.07883081585168839, 0.8883320093154907, 1.470241665840149, 1.60197913646698, 0.7169514894485474, 0.4004376530647278, -0.9022113084793091, -1.441907525062561, -1.061376690864563, 0.995806097984314, 1.7694844007492065, 1.8009620904922485, 1.5005780458450317, 2.2199225425720215]",4.06345494636514
11,<function elu at 0x0000000008D556A8>,1000,4.064314951950422,100,0.001,"[0.7078686952590942, 1.3427587747573853, 0.6498146653175354, 1.8413400650024414, -0.5570661425590515, 0.4398411214351654, 3.3413217067718506, 1.8462671041488647, 1.4248346090316772, 0.3661327660083771, 0.963028609752655, 2.9293277263641357, 3.6022512912750244, 1.1749404668807983]",4.064314951950422
121,<function relu at 0x0000000008D4B400>,500,4.0648016855953255,1000,0.0001,"[0.3252166211605072, 1.0931938886642456, 1.2446671724319458, 2.159745931625366, 1.222406029701233, 1.659225583076477, 1.7411144971847534, 1.2995978593826294, 2.1700496673583984, 4.1435933113098145, 5.767836093902588, 5.950389385223389, 5.80426549911499, 4.113984107971191]",4.0648016855953255
25,<function elu at 0x0000000008D556A8>,500,4.065491720968318,500,0.0001,"[-0.08189232647418976, 1.045440673828125, 1.3619226217269897, 1.4108796119689941, 0.5550979375839233, 0.24675962328910828, -1.0222543478012085, -1.3174618482589722, 0.10722628235816956, 1.7243458032608032, 0.8329895734786987, -0.7208571434020996, -2.73163104057312, -2.421891450881958]",4.065491720968318
124,<function relu at 0x0000000008D4B400>,1000,4.068436758961009,1000,0.0001,"[0.4889879524707794, 1.0908758640289307, 1.1951327323913574, 2.08284854888916, 1.1084715127944946, 1.8976444005966187, 2.5483996868133545, 2.54429292678833, 4.596854209899902, 7.497639179229736, 8.573068618774414, 6.827847957611084, 4.551806926727295, 1.9093364477157593]",4.068436758961009
46,<function elu at 0x0000000008D556A8>,1000,4.07563512074613,500,0.0005,"[0.6934082508087158, 1.329918622970581, 0.8163573145866394, 1.6809602975845337, 1.2148312330245972, 0.7029939889907837, 1.3618930578231812, 0.04392407834529877, 0.2682814300060272, 1.988450050354004, -2.8259432315826416, -5.613826274871826, -0.443810373544693, -1.6205576658248901]",4.07563512074613
122,<function relu at 0x0000000008D4B400>,500,4.07717424195132,1000,0.0001,"[0.4215860366821289, 1.080643892288208, 1.1204805374145508, 2.058411121368408, 0.857390284538269, 1.1115610599517822, 0.5767695903778076, -0.14806994795799255, -0.282877117395401, 0.506342887878418, 1.5371673107147217, 1.3147802352905273, 0.9406495690345764, -1.0447754859924316]",4.07717424195132
97,<function relu at 0x0000000008D4B400>,500,4.08852534775349,500,0.0001,"[0.26962196826934814, 0.9176303148269653, 1.3608583211898804, 2.308851957321167, 1.683359980583191, 2.131312608718872, 2.185969591140747, 2.2485644817352295, 2.6213290691375732, 2.6557199954986572, 3.7443840503692627, 4.234137535095215, 5.102542400360107, 4.737175941467285]",4.08852534775349
0,<function elu at 0x0000000008D556A8>,500,4.09443129996006,100,0.0001,"[0.016704678535461426, 0.9207548499107361, 1.6231484413146973, 1.8293616771697998, 0.2761547565460205, 0.27790194749832153, -0.4294063448905945, -0.8057379722595215, -1.29994797706604, -1.5703723430633545, -1.6297080516815186, -2.1527786254882812, -1.8430616855621338, -1.9333865642547607]",4.09443129996006
76,<function relu at 0x0000000008D4B400>,1000,4.0944779957488615,100,0.0001,"[0.5101777911186218, 1.1743193864822388, 1.2874782085418701, 1.908679485321045, 0.5914941430091858, 0.46227267384529114, 1.2976137399673462, 1.8811800479888916, 1.4844105243682861, 1.3761447668075562, 1.6431251764297485, 2.531424045562744, 4.4377360343933105, 7.0516839027404785]",4.0944779957488615
72,<function relu at 0x0000000008D4B400>,500,4.105957260977158,100,0.0001,"[0.2773914635181427, 0.8529718518257141, 1.2549383640289307, 1.929931402206421, 0.4795120060443878, -0.5786259174346924, 0.06542214751243591, -0.22023990750312805, -0.6752557754516602, -1.7452855110168457, -1.2436420917510986, -0.9801007509231567, 0.5178928375244141, 2.1897828578948975]",4.105957260977158
66,<function elu at 0x0000000008D556A8>,500,4.108078064891166,1000,0.0005,"[0.7276792526245117, 1.1996859312057495, 0.8688140511512756, 1.614719271659851, 0.9640350341796875, 0.714481770992279, 0.04551616311073303, -0.8698001503944397, -2.199756622314453, -1.029816746711731, -1.1038411855697632, 2.5335164070129395, 3.8516623973846436, 1.1572564840316772]",4.108078064891166
96,<function relu at 0x0000000008D4B400>,500,4.116283125018239,500,0.0001,"[0.49973416328430176, 1.0549064874649048, 1.1035280227661133, 2.346111536026001, 1.520552396774292, 1.7909185886383057, 2.2085158824920654, 2.1880998611450195, 3.3420047760009766, 4.936377048492432, 7.056640148162842, 8.066391944885254, 8.968464851379395, 8.641680717468262]",4.116283125018239
30,<function elu at 0x0000000008D556A8>,500,4.118247186492606,500,0.001,"[0.7830872535705566, 1.332349181175232, 0.9405638575553894, 1.6493701934814453, 1.7251402139663696, 1.9378312826156616, 2.933745861053467, 0.6853492856025696, 0.3858482539653778, -1.9718743562698364, 4.897973537445068, 0.09714337438344955, -0.4437982141971588, 3.527930974960327]",4.118247186492606
45,<function elu at 0x0000000008D556A8>,1000,4.119589289590363,500,0.0005,"[0.7261855006217957, 1.2725415229797363, 0.8319187760353088, 1.915215253829956, 1.0343499183654785, 3.061687469482422, 3.236008882522583, 0.22491833567619324, 0.20909127593040466, -0.4536624252796173, -2.205624580383301, 2.147030830383301, -0.5739254355430603, 1.325915813446045]",4.119589289590363
19,<function elu at 0x0000000008D556A8>,500,4.119902195969095,100,0.0005,"[0.2851320803165436, 1.2610913515090942, 1.151503086090088, 1.778806447982788, 0.8356842994689941, 0.43934622406959534, -0.14509263634681702, -0.4124946892261505, -0.2129485309123993, 1.4766477346420288, 2.3523802757263184, 3.1140029430389404, 4.573143005371094, 6.4143476486206055]",4.119902195969095
31,<function elu at 0x0000000008D556A8>,500,4.123862165048522,500,0.001,"[0.7723268866539001, 1.4310985803604126, 0.9988780617713928, 1.573533058166504, 1.4850070476531982, 2.616386651992798, 2.379978895187378, 0.5259092450141907, 0.5658153891563416, 0.19632406532764435, 0.23410506546497345, -1.5549989938735962, 3.8649959564208984, 4.903099536895752]",4.123862165048522
92,<function relu at 0x0000000008D4B400>,500,4.124110731530967,100,0.0005,"[0.6182743310928345, 1.116062879562378, 1.1144461631774902, 2.076847791671753, 1.6722869873046875, 2.032611608505249, 2.724010944366455, 4.416499614715576, 4.860527515411377, 4.7809038162231445, 4.371056079864502, 3.5544092655181885, 4.2401909828186035, 4.8343610763549805]",4.124110731530967
42,<function elu at 0x0000000008D556A8>,500,4.124148422264992,500,0.0005,"[0.5608131289482117, 1.3419346809387207, 0.6321907639503479, 1.5424211025238037, -0.3645007908344269, -0.39329174160957336, -0.3258645832538605, -1.375991702079773, 1.3301268815994263, 0.7584909796714783, -1.0149195194244385, 0.5106462836265564, 0.6641615033149719, 0.08185002207756042]",4.124148422264992
100,<function relu at 0x0000000008D4B400>,1000,4.126781333781662,500,0.0001,"[0.3583763539791107, 1.0349410772323608, 1.3886281251907349, 2.3203742504119873, 1.544116735458374, 2.043240785598755, 2.05924916267395, 2.188838005065918, 3.2643849849700928, 4.19748067855835, 5.841726303100586, 5.956508159637451, 5.990816116333008, 3.6486997604370117]",4.126781333781662
44,<function elu at 0x0000000008D556A8>,500,4.130367966310168,500,0.0005,"[0.4866328239440918, 1.3469072580337524, 0.8862107992172241, 1.7367976903915405, -0.5359130501747131, -0.3582058548927307, 0.21389277279376984, -1.2236859798431396, 0.09971458464860916, 1.0757255554199219, 0.305034339427948, -1.1732313632965088, 1.0061142444610596, -2.705326795578003]",4.130367966310168
125,<function relu at 0x0000000008D4B400>,1000,4.1318529396799235,1000,0.0001,"[0.5485485196113586, 1.163900375366211, 1.1805298328399658, 2.286421537399292, 1.163634181022644, 1.9746278524398804, 2.454989433288574, 2.7916176319122314, 4.085009574890137, 5.586725234985352, 5.574700355529785, 3.6963768005371094, 2.4371297359466553, 1.582482099533081]",4.1318529396799235
24,<function elu at 0x0000000008D556A8>,500,4.1384678476174495,500,0.0001,"[-0.008221909403800964, 0.9684263467788696, 1.401840329170227, 1.4530774354934692, 0.5501490831375122, -0.025231435894966125, -1.4256170988082886, -2.747335910797119, -2.2636494636535645, -0.28288930654525757, -0.26058322191238403, -0.7110497355461121, 0.07364647090435028, -1.8799511194229126]",4.1384678476174495
43,<function elu at 0x0000000008D556A8>,500,4.142582201762079,500,0.0005,"[0.46554380655288696, 1.4808486700057983, 1.0086696147918701, 1.6974215507507324, 0.6517519950866699, -0.30901002883911133, 0.8352504968643188, 0.7810837626457214, 1.8424779176712036, 2.7598466873168945, -0.6007966995239258, -4.075525760650635, -1.4702683687210083, -0.8274971842765808]",4.142582201762079
115,<function relu at 0x0000000008D4B400>,500,4.145062197938556,500,0.0005,"[0.5952589511871338, 1.1520956754684448, 0.9088252782821655, 1.9433473348617554, 1.9848248958587646, 2.9394428730010986, 3.4617867469787598, 3.080442190170288, 3.85929799079895, 4.31993293762207, 3.2387454509735107, 0.27355316281318665, -1.9794703722000122, -2.9535727500915527]",4.145062197938556
98,<function relu at 0x0000000008D4B400>,500,4.1485026003479675,500,0.0001,"[0.42627862095832825, 1.1338284015655518, 1.2910573482513428, 2.3641371726989746, 1.3796504735946655, 1.762912631034851, 1.57745361328125, 0.9347298741340637, 0.7963336110115051, 0.86006098985672, 2.1002609729766846, 2.48260498046875, 4.075145244598389, 4.710571765899658]",4.1485026003479675
99,<function relu at 0x0000000008D4B400>,1000,4.155546497973357,500,0.0001,"[0.6125039458274841, 1.106065034866333, 1.092138648033142, 2.4019854068756104, 1.454648733139038, 1.8682581186294556, 2.486812114715576, 2.989288091659546, 5.35123872756958, 8.192143440246582, 10.690208435058594, 10.790701866149902, 10.238455772399902, 7.97335147857666]",4.155546497973357
79,<function relu at 0x0000000008D4B400>,500,4.1617129554887,100,0.001,"[0.7944288849830627, 1.493319034576416, 1.136902093887329, 1.7430604696273804, 1.148167371749878, 1.0927447080612183, 2.190152168273926, 2.041886806488037, 2.1789920330047607, 2.335676908493042, 1.6031347513198853, -0.4014695882797241, -0.5830911993980408, -0.9244299530982971]",4.1617129554887
116,<function relu at 0x0000000008D4B400>,500,4.162982356783435,500,0.0005,"[0.7140509486198425, 1.166264295578003, 0.9622177481651306, 2.103132724761963, 1.647225260734558, 2.594933271408081, 3.3105416297912598, 3.543475866317749, 4.806944370269775, 6.7288103103637695, 6.702383518218994, 3.2568414211273193, 0.7188568115234375, -0.6669247150421143]",4.162982356783435
101,<function relu at 0x0000000008D4B400>,1000,4.167070094980253,500,0.0001,"[0.5256083011627197, 1.148162841796875, 1.297162413597107, 2.3784632682800293, 1.0477383136749268, 1.3962855339050293, 1.2767683267593384, 1.0071990489959717, 1.8087272644042969, 3.1447513103485107, 4.688004970550537, 4.2629170417785645, 3.698150157928467, 1.4850281476974487]",4.167070094980253
12,<function elu at 0x0000000008D556A8>,500,4.169492687268218,100,0.005,"[0.8368439078330994, 1.337703824043274, 0.8784398436546326, 1.6775076389312744, 1.7613842487335205, 3.383410930633545, 2.5591464042663574, 1.1170852184295654, -1.0628955364227295, 0.47259634733200073, 1.035548448562622, 11.823365211486816, 16.40302848815918, 8.570303916931152]",4.169492687268218
28,<function elu at 0x0000000008D556A8>,1000,4.170844743811361,500,0.0001,"[-0.01981635019183159, 1.2045676708221436, 1.2721482515335083, 1.3633108139038086, 0.4913533329963684, -0.08468277752399445, -1.5470845699310303, -1.415431261062622, 0.7416303753852844, 2.1963179111480713, 1.5348882675170898, 0.429781973361969, -0.8970112204551697, 0.19479994475841522]",4.170844743811361
51,<function elu at 0x0000000008D556A8>,1000,4.178132423579175,1000,0.0001,"[0.06188129261136055, 1.215214490890503, 0.9731647372245789, 1.2821629047393799, 0.5423426032066345, -0.2605735659599304, -1.7918117046356201, -2.089279890060425, 0.5696092247962952, 4.017693519592285, 5.187190055847168, 2.889765977859497, 2.096179246902466, -2.832181215286255]",4.178132423579175
94,<function relu at 0x0000000008D4B400>,1000,4.210588527047862,100,0.0005,"[0.7905596494674683, 1.4244214296340942, 1.6881000995635986, 1.7400285005569458, 0.46559014916419983, 1.2334983348846436, 1.5177786350250244, 2.217186689376831, 4.055106163024902, 4.112648963928223, 4.328828811645508, 4.04489803314209, 4.592784881591797, 5.966229438781738]",4.210588527047862
8,<function elu at 0x0000000008D556A8>,500,4.213213483707875,100,0.001,"[0.5323343276977539, 1.3474018573760986, 0.6232554912567139, 1.7410109043121338, -1.0761892795562744, -1.388577938079834, 0.10275853425264359, -0.08426510542631149, 1.483673095703125, 1.1970807313919067, 2.071239709854126, 3.152395248413086, 1.8708080053329468, -0.6166865825653076]",4.213213483707875
3,<function elu at 0x0000000008D556A8>,1000,4.217405592293966,100,0.0001,"[0.0872577577829361, 1.189150333404541, 1.875988483428955, 1.88347589969635, -0.18192632496356964, 0.34091895818710327, -0.5475846529006958, -0.3471600115299225, -0.5841893553733826, -0.10714973509311676, 0.23075972497463226, 0.2512913644313812, 2.2088847160339355, 3.2297139167785645]",4.217405592293966
81,<function relu at 0x0000000008D4B400>,1000,4.21935735962236,100,0.001,"[0.8948379158973694, 1.3030407428741455, 1.3974418640136719, 2.1165661811828613, 0.4993703365325928, 0.9230802655220032, 2.077909469604492, 3.6274642944335938, 7.478846073150635, 8.331141471862793, 9.757142066955566, 8.76747989654541, 5.432050704956055, 3.2527661323547363]",4.21935735962236
91,<function relu at 0x0000000008D4B400>,500,4.21977040504066,100,0.0005,"[0.6744806170463562, 1.3863184452056885, 1.6529772281646729, 1.9592006206512451, 0.6248171925544739, 1.1498796939849854, 1.2943580150604248, 1.5984065532684326, 2.064148426055908, 1.6021902561187744, 1.5495007038116455, 1.9987452030181885, 3.3962345123291016, 4.696322917938232]",4.21977040504066
54,<function elu at 0x0000000008D556A8>,500,4.23480396192007,1000,0.001,"[0.7467851042747498, 1.5192246437072754, 1.097228765487671, 1.906358242034912, 1.9528577327728271, 1.1697338819503784, 1.5510759353637695, -1.9198634624481201, -0.6419122815132141, 0.09036728739738464, -3.6384923458099365, -0.5226369500160217, 3.8065857887268066, -0.7915355563163757]",4.23480396192007
95,<function relu at 0x0000000008D4B400>,1000,4.2643356381150985,100,0.0005,"[0.7812961339950562, 1.225695013999939, 1.1258041858673096, 2.2388553619384766, 1.8743236064910889, 2.5393664836883545, 3.652139902114868, 5.321351051330566, 5.7744622230529785, 5.6499247550964355, 4.068785667419434, 1.1252825260162354, 0.9199026823043823, 1.234594464302063]",4.2643356381150985
27,<function elu at 0x0000000008D556A8>,1000,4.275511126345047,500,0.0001,"[0.062203485518693924, 1.1718851327896118, 1.267701506614685, 1.385206937789917, 0.43298307061195374, -0.3153918981552124, -2.1372952461242676, -2.9191672801971436, -1.5852876901626587, 0.8616437315940857, 1.265942931175232, 0.9377636313438416, 0.8250840902328491, -1.8783438205718994]",4.275511126345047
55,<function elu at 0x0000000008D556A8>,500,4.275612906850443,1000,0.001,"[0.6305748224258423, 1.2822827100753784, 1.0905457735061646, 1.4954798221588135, 0.5736844539642334, -1.2766172885894775, -0.38612422347068787, -0.6532126665115356, 4.723999500274658, 7.072558879852295, 6.91105318069458, 8.238237380981445, 9.044410705566406, 7.357055187225342]",4.275612906850443
