fecha,prediccion,real,precios
09-10-2018,0.78257155418396,-0.26595744680850497,15.0
10-10-2018,0.5781664848327637,-1.7716535433070837,14.97
11-10-2018,0.8666574557622274,-2.70448548812665,14.75
12-10-2018,0.5484740932782491,-0.9536784741144453,14.54
15-10-2018,0.22501770655314127,-0.8157715839564988,14.59
16-10-2018,0.044172435998916626,1.919122686771757,14.87
17-10-2018,-4.262528498967488,-5.291005291005284,14.32
18-10-2018,-5.6660698254903155,,
19-10-2018,-7.292579332987468,,
22-10-2018,-7.297741254170735,,
23-10-2018,-8.42673397064209,,
24-10-2018,-7.512703895568848,,
25-10-2018,-6.408059120178223,,
26-10-2018,-1.676951011021932,,
